,first layer,second layer,third layer,train,test
768,40,130,130,1.0,0.6196078431372549
769,40,130,140,1.0,0.6352941176470588
770,40,140,10,1.0,0.596078431372549
771,40,140,20,1.0,0.6352941176470588
772,40,140,30,1.0,0.615686274509804
773,40,140,40,1.0,0.6588235294117646
774,40,140,50,1.0,0.6196078431372549
775,40,140,60,1.0,0.6196078431372548
776,40,140,70,1.0,0.6156862745098038
777,40,140,80,1.0,0.6235294117647058
778,40,140,90,1.0,0.6274509803921569
779,40,140,100,1.0,0.6117647058823529
780,40,140,110,1.0,0.6235294117647059
781,40,140,120,1.0,0.6196078431372548
782,40,140,130,1.0,0.6431372549019608
783,40,140,140,1.0,0.6352941176470588
784,50,10,10,1.0,0.6196078431372549
785,50,10,20,1.0,0.6196078431372548
786,50,10,30,1.0,0.6274509803921569
787,50,10,40,1.0,0.6000000000000001
788,50,10,50,1.0,0.6274509803921567
789,50,10,60,1.0,0.6313725490196078
790,50,10,70,0.9992982456140351,0.6117647058823529
791,50,10,80,1.0,0.6274509803921569
792,50,10,90,1.0,0.6156862745098038
793,50,10,100,1.0,0.5764705882352941
794,50,10,110,1.0,0.6274509803921567
795,50,10,120,1.0,0.6117647058823529
796,50,10,130,1.0,0.6196078431372548
797,50,10,140,0.9992982456140351,0.6
798,50,20,10,1.0,0.6039215686274509
799,50,20,20,1.0,0.6235294117647058
800,50,20,30,1.0,0.596078431372549
801,50,20,40,1.0,0.6274509803921569
802,50,20,50,1.0,0.6196078431372548
803,50,20,60,1.0,0.6117647058823529
804,50,20,70,1.0,0.6313725490196078
805,50,20,80,1.0,0.6235294117647059
806,50,20,90,1.0,0.6196078431372548
807,50,20,100,1.0,0.6156862745098038
808,50,20,110,1.0,0.6274509803921567
809,50,20,120,1.0,0.6
810,50,20,130,1.0,0.6078431372549019
811,50,20,140,1.0,0.6117647058823529
812,50,30,10,1.0,0.6392156862745096
813,50,30,20,1.0,0.6313725490196078
814,50,30,30,1.0,0.6196078431372548
815,50,30,40,1.0,0.6352941176470587
816,50,30,50,1.0,0.6235294117647058
817,50,30,60,1.0,0.6235294117647058
818,50,30,70,1.0,0.5960784313725489
819,50,30,80,1.0,0.6313725490196078
820,50,30,90,1.0,0.615686274509804
821,50,30,100,1.0,0.6196078431372548
822,50,30,110,1.0,0.611764705882353
823,50,30,120,1.0,0.6196078431372548
824,50,30,130,1.0,0.615686274509804
825,50,30,140,1.0,0.6274509803921567
826,50,40,10,1.0,0.6117647058823529
827,50,40,20,1.0,0.6117647058823529
828,50,40,30,1.0,0.6235294117647058
829,50,40,40,1.0,0.6039215686274509
830,50,40,50,1.0,0.6274509803921569
831,50,40,60,1.0,0.6588235294117646
832,50,40,70,1.0,0.6235294117647058
833,50,40,80,1.0,0.6235294117647058
834,50,40,90,1.0,0.6078431372549019
835,50,40,100,1.0,0.6705882352941175
836,50,40,110,1.0,0.6274509803921567
837,50,40,120,1.0,0.6078431372549019
838,50,40,130,1.0,0.6235294117647058
839,50,40,140,1.0,0.6
840,50,50,10,1.0,0.6352941176470588
841,50,50,20,1.0,0.615686274509804
842,50,50,30,1.0,0.6
843,50,50,40,1.0,0.584313725490196
844,50,50,50,1.0,0.6235294117647058
845,50,50,60,1.0,0.596078431372549
846,50,50,70,1.0,0.6431372549019606
847,50,50,80,1.0,0.6039215686274509
848,50,50,90,1.0,0.6352941176470587
849,50,50,100,1.0,0.5764705882352941
850,50,50,110,1.0,0.6274509803921567
851,50,50,120,1.0,0.6117647058823529
852,50,50,130,1.0,0.6196078431372548
853,50,50,140,1.0,0.6392156862745096
854,50,60,10,0.9992982456140351,0.6352941176470588
855,50,60,20,1.0,0.6470588235294117
856,50,60,30,1.0,0.6156862745098038
857,50,60,40,1.0,0.6313725490196078
858,50,60,50,1.0,0.6392156862745098
859,50,60,60,1.0,0.6352941176470588
860,50,60,70,1.0,0.6313725490196078
861,50,60,80,1.0,0.6196078431372548
862,50,60,90,1.0,0.6274509803921569
863,50,60,100,1.0,0.6352941176470588
864,50,60,110,1.0,0.6156862745098038
865,50,60,120,1.0,0.6
866,50,60,130,1.0,0.6509803921568628
867,50,60,140,1.0,0.6078431372549019
868,50,70,10,1.0,0.6274509803921567
869,50,70,20,1.0,0.6235294117647059
870,50,70,30,1.0,0.584313725490196
871,50,70,40,1.0,0.6274509803921567
872,50,70,50,1.0,0.6470588235294117
873,50,70,60,1.0,0.6039215686274509
874,50,70,70,1.0,0.6235294117647058
875,50,70,80,1.0,0.6470588235294117
876,50,70,90,1.0,0.5921568627450979
877,50,70,100,1.0,0.588235294117647
878,50,70,110,1.0,0.6235294117647058
879,50,70,120,1.0,0.6
880,50,70,130,1.0,0.6392156862745098
881,50,70,140,1.0,0.6078431372549019
882,50,80,10,1.0,0.6000000000000001
883,50,80,20,1.0,0.615686274509804
884,50,80,30,1.0,0.6352941176470588
885,50,80,40,1.0,0.6
886,50,80,50,1.0,0.6352941176470588
887,50,80,60,1.0,0.6274509803921567
888,50,80,70,1.0,0.6352941176470588
889,50,80,80,1.0,0.6039215686274509
890,50,80,90,1.0,0.6039215686274509
891,50,80,100,1.0,0.6117647058823529
892,50,80,110,1.0,0.6392156862745099
893,50,80,120,1.0,0.6509803921568627
894,50,80,130,1.0,0.596078431372549
895,50,80,140,1.0,0.6156862745098037
896,50,90,10,1.0,0.592156862745098
897,50,90,20,1.0,0.6235294117647058
898,50,90,30,1.0,0.6313725490196077
899,50,90,40,1.0,0.6117647058823529
900,50,90,50,1.0,0.607843137254902
901,50,90,60,1.0,0.6117647058823529
902,50,90,70,1.0,0.6156862745098038
903,50,90,80,1.0,0.5999999999999999
904,50,90,90,1.0,0.596078431372549
905,50,90,100,1.0,0.6196078431372549
906,50,90,110,1.0,0.607843137254902
907,50,90,120,1.0,0.592156862745098
908,50,90,130,1.0,0.5882352941176471
909,50,90,140,1.0,0.6078431372549019
910,50,100,10,1.0,0.5999999999999999
911,50,100,20,1.0,0.6117647058823529
912,50,100,30,1.0,0.6235294117647059
913,50,100,40,1.0,0.5921568627450979
914,50,100,50,1.0,0.6235294117647058
915,50,100,60,1.0,0.6352941176470588
916,50,100,70,1.0,0.6156862745098038
917,50,100,80,1.0,0.615686274509804
918,50,100,90,1.0,0.6078431372549019
919,50,100,100,1.0,0.6196078431372548
920,50,100,110,1.0,0.6392156862745098
921,50,100,120,1.0,0.6039215686274509
922,50,100,130,1.0,0.6352941176470588
923,50,100,140,1.0,0.6196078431372548
924,50,110,10,1.0,0.5921568627450979
925,50,110,20,1.0,0.6235294117647057
926,50,110,30,1.0,0.6078431372549019
927,50,110,40,1.0,0.6156862745098038
928,50,110,50,1.0,0.6274509803921567
929,50,110,60,1.0,0.6274509803921569
930,50,110,70,1.0,0.6274509803921567
931,50,110,80,1.0,0.611764705882353
932,50,110,90,1.0,0.6117647058823529
933,50,110,100,1.0,0.6431372549019607
934,50,110,110,1.0,0.6313725490196078
935,50,110,120,1.0,0.6313725490196077
936,50,110,130,1.0,0.6039215686274509
937,50,110,140,1.0,0.6235294117647057
938,50,120,10,1.0,0.6235294117647059
939,50,120,20,1.0,0.6313725490196078
940,50,120,30,1.0,0.6117647058823529
941,50,120,40,1.0,0.6274509803921567
942,50,120,50,1.0,0.611764705882353
943,50,120,60,1.0,0.6274509803921567
944,50,120,70,1.0,0.6352941176470588
945,50,120,80,1.0,0.6078431372549019
946,50,120,90,1.0,0.6313725490196078
947,50,120,100,1.0,0.6470588235294118
948,50,120,110,1.0,0.6235294117647059
949,50,120,120,1.0,0.6392156862745098
950,50,120,130,1.0,0.611764705882353
951,50,120,140,1.0,0.6078431372549019
952,50,130,10,1.0,0.5921568627450979
953,50,130,20,1.0,0.6000000000000001
954,50,130,30,1.0,0.6235294117647058
955,50,130,40,1.0,0.6078431372549019
956,50,130,50,1.0,0.5999999999999999
957,50,130,60,1.0,0.596078431372549
958,50,130,70,1.0,0.6117647058823529
959,50,130,80,1.0,0.6235294117647059
960,50,130,90,1.0,0.6392156862745098
961,50,130,100,1.0,0.6078431372549019
962,50,130,110,1.0,0.6
963,50,130,120,1.0,0.596078431372549
964,50,130,130,1.0,0.6235294117647058
965,50,130,140,1.0,0.5882352941176471
966,50,140,10,1.0,0.6352941176470587
967,50,140,20,1.0,0.6313725490196078
968,50,140,30,1.0,0.5882352941176471
969,50,140,40,1.0,0.611764705882353
970,50,140,50,1.0,0.6
971,50,140,60,1.0,0.6274509803921569
972,50,140,70,1.0,0.6313725490196077
973,50,140,80,1.0,0.592156862745098
974,50,140,90,1.0,0.6274509803921567
975,50,140,100,1.0,0.6078431372549019
976,50,140,110,1.0,0.6392156862745096
977,50,140,120,1.0,0.6274509803921569
978,50,140,130,1.0,0.6078431372549019
979,50,140,140,1.0,0.6117647058823529
980,60,10,10,1.0,0.6392156862745096
981,60,10,20,1.0,0.6274509803921569
982,60,10,30,1.0,0.6352941176470587
983,60,10,40,1.0,0.6392156862745098
984,60,10,50,0.9992982456140351,0.6274509803921567
985,60,10,60,1.0,0.6117647058823529
986,60,10,70,1.0,0.615686274509804
987,60,10,80,1.0,0.6156862745098038
988,60,10,90,1.0,0.5999999999999999
989,60,10,100,1.0,0.592156862745098
990,60,10,110,1.0,0.6274509803921569
991,60,10,120,1.0,0.6156862745098038
992,60,10,130,1.0,0.6470588235294117
993,60,10,140,1.0,0.6392156862745096
994,60,20,10,1.0,0.6352941176470588
995,60,20,20,1.0,0.6392156862745096
996,60,20,30,1.0,0.6431372549019607
997,60,20,40,1.0,0.6588235294117647
998,60,20,50,1.0,0.6235294117647058
999,60,20,60,1.0,0.6392156862745098
1000,60,20,70,1.0,0.6392156862745098
1001,60,20,80,1.0,0.6313725490196078
1002,60,20,90,1.0,0.6352941176470587
1003,60,20,100,1.0,0.6235294117647059
1004,60,20,110,1.0,0.6431372549019606
1005,60,20,120,1.0,0.6549019607843135
1006,60,20,130,1.0,0.6078431372549019
1007,60,20,140,1.0,0.6156862745098038
1008,60,30,10,1.0,0.6274509803921569
1009,60,30,20,1.0,0.615686274509804
1010,60,30,30,1.0,0.6431372549019607
1011,60,30,40,1.0,0.6352941176470587
1012,60,30,50,1.0,0.6156862745098038
1013,60,30,60,1.0,0.6509803921568627
1014,60,30,70,1.0,0.6470588235294117
1015,60,30,80,1.0,0.6509803921568627
1016,60,30,90,1.0,0.6470588235294117
1017,60,30,100,1.0,0.6235294117647059
1018,60,30,110,1.0,0.6313725490196077
1019,60,30,120,1.0,0.6392156862745098
1020,60,30,130,1.0,0.6235294117647058
1021,60,30,140,1.0,0.6431372549019607
1022,60,40,10,0.9957894736842106,0.6156862745098038
1023,60,40,20,1.0,0.6039215686274509
1024,60,40,30,1.0,0.6196078431372549
1025,60,40,40,1.0,0.588235294117647
1026,60,40,50,1.0,0.6784313725490196
1027,60,40,60,1.0,0.623529411764706
1028,60,40,70,1.0,0.6313725490196077
1029,60,40,80,1.0,0.6470588235294117
1030,60,40,90,1.0,0.6039215686274509
1031,60,40,100,1.0,0.6156862745098038
1032,60,40,110,1.0,0.6352941176470587
1033,60,40,120,1.0,0.6392156862745096
1034,60,40,130,1.0,0.6196078431372548
1035,60,40,140,1.0,0.6509803921568627
1036,60,50,10,1.0,0.6078431372549019
1037,60,50,20,1.0,0.6705882352941176
1038,60,50,30,1.0,0.6078431372549019
1039,60,50,40,1.0,0.6431372549019607
1040,60,50,50,1.0,0.6235294117647058
1041,60,50,60,1.0,0.6039215686274509
1042,60,50,70,1.0,0.6431372549019607
1043,60,50,80,1.0,0.6039215686274509
1044,60,50,90,1.0,0.6352941176470587
1045,60,50,100,1.0,0.6196078431372548
1046,60,50,110,1.0,0.6392156862745096
1047,60,50,120,1.0,0.6509803921568627
1048,60,50,130,1.0,0.6274509803921567
1049,60,50,140,1.0,0.6627450980392156
1050,60,60,10,1.0,0.6117647058823529
1051,60,60,20,1.0,0.6235294117647058
1052,60,60,30,1.0,0.6352941176470588
1053,60,60,40,1.0,0.615686274509804
1054,60,60,50,1.0,0.6078431372549019
1055,60,60,60,1.0,0.6235294117647058
1056,60,60,70,1.0,0.6313725490196077
1057,60,60,80,1.0,0.6274509803921567
1058,60,60,90,1.0,0.6039215686274509
1059,60,60,100,1.0,0.596078431372549
1060,60,60,110,1.0,0.6078431372549019
1061,60,60,120,1.0,0.6313725490196077
1062,60,60,130,1.0,0.6313725490196078
1063,60,60,140,1.0,0.6392156862745098
1064,60,70,10,1.0,0.6196078431372548
1065,60,70,20,1.0,0.6392156862745096
1066,60,70,30,1.0,0.6352941176470587
1067,60,70,40,1.0,0.6313725490196077
1068,60,70,50,1.0,0.6235294117647058
1069,60,70,60,1.0,0.6431372549019607
1070,60,70,70,1.0,0.6470588235294117
1071,60,70,80,1.0,0.6235294117647059
1072,60,70,90,1.0,0.6274509803921567
1073,60,70,100,1.0,0.6470588235294118
1074,60,70,110,1.0,0.6196078431372548
1075,60,70,120,1.0,0.6078431372549018
1076,60,70,130,1.0,0.6313725490196078
1077,60,70,140,1.0,0.6588235294117647
1078,60,80,10,1.0,0.6352941176470587
1079,60,80,20,1.0,0.6509803921568628
1080,60,80,30,1.0,0.6313725490196077
1081,60,80,40,1.0,0.6235294117647058
1082,60,80,50,1.0,0.6392156862745098
1083,60,80,60,1.0,0.6392156862745098
1084,60,80,70,1.0,0.6078431372549019
1085,60,80,80,1.0,0.6313725490196077
1086,60,80,90,1.0,0.6274509803921569
1087,60,80,100,1.0,0.6196078431372548
1088,60,80,110,1.0,0.6352941176470587
1089,60,80,120,1.0,0.6235294117647058
1090,60,80,130,1.0,0.6431372549019607
1091,60,80,140,1.0,0.6274509803921567
1092,60,90,10,1.0,0.6156862745098038
1093,60,90,20,1.0,0.6470588235294118
1094,60,90,30,1.0,0.6470588235294117
1095,60,90,40,1.0,0.6352941176470588
1096,60,90,50,1.0,0.6156862745098038
1097,60,90,60,1.0,0.6156862745098038
1098,60,90,70,1.0,0.6274509803921567
1099,60,90,80,1.0,0.6313725490196077
1100,60,90,90,1.0,0.6235294117647059
1101,60,90,100,1.0,0.6470588235294117
1102,60,90,110,1.0,0.6235294117647058
1103,60,90,120,1.0,0.6274509803921569
1104,60,90,130,1.0,0.6235294117647058
1105,60,90,140,1.0,0.6274509803921569
1106,60,100,10,1.0,0.6509803921568627
1107,60,100,20,1.0,0.6509803921568627
1108,60,100,30,1.0,0.6588235294117646
1109,60,100,40,1.0,0.6274509803921567
1110,60,100,50,1.0,0.6705882352941176
1111,60,100,60,1.0,0.6
1112,60,100,70,1.0,0.6431372549019607
1113,60,100,80,1.0,0.6431372549019607
1114,60,100,90,1.0,0.6313725490196077
1115,60,100,100,1.0,0.6274509803921569
1116,60,100,110,1.0,0.6431372549019607
1117,60,100,120,1.0,0.6470588235294116
1118,60,100,130,1.0,0.6196078431372548
1119,60,100,140,1.0,0.6274509803921569
1120,60,110,10,1.0,0.6274509803921567
1121,60,110,20,1.0,0.6588235294117646
1122,60,110,30,1.0,0.6352941176470587
1123,60,110,40,1.0,0.6274509803921567
1124,60,110,50,1.0,0.6392156862745096
1125,60,110,60,1.0,0.6078431372549018
1126,60,110,70,1.0,0.6039215686274509
1127,60,110,80,1.0,0.6392156862745098
1128,60,110,90,1.0,0.6470588235294117
1129,60,110,100,1.0,0.6196078431372548
1130,60,110,110,1.0,0.6
1131,60,110,120,1.0,0.6274509803921567
1132,60,110,130,1.0,0.6196078431372548
1133,60,110,140,1.0,0.6352941176470587
1134,60,120,10,1.0,0.6313725490196077
1135,60,120,20,1.0,0.6352941176470587
1136,60,120,30,1.0,0.6509803921568627
1137,60,120,40,1.0,0.6705882352941175
1138,60,120,50,1.0,0.588235294117647
1139,60,120,60,1.0,0.6352941176470589
1140,60,120,70,1.0,0.6196078431372548
1141,60,120,80,1.0,0.6745098039215685
1142,60,120,90,1.0,0.6588235294117646
1143,60,120,100,1.0,0.6431372549019607
1144,60,120,110,1.0,0.6352941176470587
1145,60,120,120,1.0,0.6117647058823528
1146,60,120,130,1.0,0.6431372549019607
1147,60,120,140,1.0,0.6196078431372548
1148,60,130,10,1.0,0.6392156862745098
1149,60,130,20,1.0,0.6549019607843137
1150,60,130,30,1.0,0.6078431372549019
1151,60,130,40,1.0,0.6352941176470588
1152,60,130,50,1.0,0.6392156862745098
1153,60,130,60,1.0,0.6431372549019606
1154,60,130,70,1.0,0.6117647058823529
1155,60,130,80,1.0,0.6470588235294117
1156,60,130,90,1.0,0.6274509803921569
1157,60,130,100,1.0,0.6627450980392157
1158,60,130,110,1.0,0.6156862745098038
1159,60,130,120,1.0,0.6313725490196078
1160,60,130,130,1.0,0.6196078431372548
1161,60,130,140,1.0,0.6039215686274509
1162,60,140,10,1.0,0.6196078431372548
1163,60,140,20,1.0,0.6156862745098038
1164,60,140,30,1.0,0.6431372549019607
1165,60,140,40,1.0,0.6235294117647058
1166,60,140,50,1.0,0.6352941176470589
1167,60,140,60,1.0,0.6470588235294117
1168,60,140,70,1.0,0.6117647058823529
1169,60,140,80,1.0,0.6156862745098038
1170,60,140,90,1.0,0.6431372549019607
1171,60,140,100,1.0,0.6274509803921567
1172,60,140,110,1.0,0.6431372549019607
1173,60,140,120,1.0,0.6392156862745098
1174,60,140,130,1.0,0.6156862745098038
1175,60,140,140,1.0,0.6352941176470587
1176,70,10,10,1.0,0.6196078431372548
1177,70,10,20,0.9992982456140351,0.6392156862745098
1178,70,10,30,1.0,0.6313725490196077
1179,70,10,40,1.0,0.6196078431372548
1180,70,10,50,1.0,0.6392156862745098
1181,70,10,60,1.0,0.6431372549019607
1182,70,10,70,1.0,0.6274509803921567
1183,70,10,80,1.0,0.6117647058823529
1184,70,10,90,1.0,0.6313725490196078
1185,70,10,100,1.0,0.6274509803921569
1186,70,10,110,1.0,0.6156862745098038
1187,70,10,120,1.0,0.6235294117647059
1188,70,10,130,1.0,0.6352941176470588
1189,70,10,140,0.9985964912280703,0.6156862745098038
1190,70,20,10,1.0,0.6039215686274509
1191,70,20,20,1.0,0.6039215686274508
1192,70,20,30,1.0,0.6509803921568627
1193,70,20,40,1.0,0.6549019607843136
1194,70,20,50,1.0,0.6392156862745099
1195,70,20,60,1.0,0.6549019607843136
1196,70,20,70,1.0,0.6549019607843136
1197,70,20,80,1.0,0.6549019607843136
1198,70,20,90,1.0,0.6274509803921569
1199,70,20,100,1.0,0.6117647058823529
1200,70,20,110,1.0,0.6666666666666665
1201,70,20,120,1.0,0.6784313725490194
1202,70,20,130,1.0,0.6156862745098038
1203,70,20,140,1.0,0.6235294117647059
1204,70,30,10,1.0,0.588235294117647
1205,70,30,20,1.0,0.6313725490196078
1206,70,30,30,1.0,0.6352941176470587
1207,70,30,40,1.0,0.6392156862745098
1208,70,30,50,1.0,0.6274509803921569
1209,70,30,60,1.0,0.6392156862745098
1210,70,30,70,1.0,0.6235294117647058
1211,70,30,80,1.0,0.6274509803921569
1212,70,30,90,1.0,0.6274509803921567
1213,70,30,100,1.0,0.615686274509804
1214,70,30,110,1.0,0.6470588235294117
1215,70,30,120,1.0,0.6156862745098038
1216,70,30,130,1.0,0.6549019607843136
1217,70,30,140,1.0,0.6235294117647059
1218,70,40,10,1.0,0.6313725490196078
1219,70,40,20,1.0,0.6039215686274509
1220,70,40,30,1.0,0.6470588235294117
1221,70,40,40,1.0,0.6078431372549018
1222,70,40,50,1.0,0.6352941176470588
1223,70,40,60,1.0,0.5999999999999999
1224,70,40,70,1.0,0.5921568627450979
1225,70,40,80,1.0,0.6431372549019607
1226,70,40,90,1.0,0.6274509803921569
1227,70,40,100,1.0,0.6352941176470588
1228,70,40,110,1.0,0.6431372549019607
1229,70,40,120,1.0,0.6039215686274509
1230,70,40,130,1.0,0.6431372549019607
1231,70,40,140,1.0,0.6313725490196078
1232,70,50,10,1.0,0.6235294117647058
1233,70,50,20,1.0,0.6235294117647059
1234,70,50,30,1.0,0.6078431372549019
1235,70,50,40,1.0,0.6509803921568627
1236,70,50,50,1.0,0.6588235294117647
1237,70,50,60,1.0,0.6392156862745098
1238,70,50,70,1.0,0.6313725490196077
1239,70,50,80,1.0,0.6156862745098038
1240,70,50,90,1.0,0.5999999999999999
1241,70,50,100,1.0,0.6509803921568627
1242,70,50,110,1.0,0.6117647058823528
1243,70,50,120,1.0,0.6392156862745096
1244,70,50,130,1.0,0.6313725490196077
1245,70,50,140,1.0,0.6156862745098038
1246,70,60,10,1.0,0.6431372549019607
1247,70,60,20,1.0,0.6196078431372548
1248,70,60,30,1.0,0.6274509803921569
1249,70,60,40,1.0,0.6235294117647059
1250,70,60,50,1.0,0.6588235294117647
1251,70,60,60,1.0,0.6196078431372548
1252,70,60,70,1.0,0.6313725490196078
1253,70,60,80,1.0,0.6352941176470587
1254,70,60,90,1.0,0.6588235294117646
1255,70,60,100,1.0,0.6
1256,70,60,110,1.0,0.6431372549019607
1257,70,60,120,1.0,0.6313725490196077
1258,70,60,130,1.0,0.6117647058823529
1259,70,60,140,1.0,0.6235294117647058
1260,70,70,10,1.0,0.6509803921568627
1261,70,70,20,1.0,0.6352941176470587
1262,70,70,30,1.0,0.6352941176470587
1263,70,70,40,1.0,0.6156862745098038
1264,70,70,50,1.0,0.6235294117647059
1265,70,70,60,1.0,0.6627450980392156
1266,70,70,70,1.0,0.6627450980392156
1267,70,70,80,1.0,0.6196078431372548
1268,70,70,90,1.0,0.6549019607843136
1269,70,70,100,1.0,0.6313725490196077
1270,70,70,110,1.0,0.6117647058823529
1271,70,70,120,1.0,0.6431372549019606
1272,70,70,130,1.0,0.6274509803921569
1273,70,70,140,1.0,0.6274509803921567
1274,70,80,10,1.0,0.6078431372549018
1275,70,80,20,1.0,0.6392156862745098
1276,70,80,30,1.0,0.6235294117647058
1277,70,80,40,1.0,0.5921568627450979
1278,70,80,50,1.0,0.6274509803921567
1279,70,80,60,1.0,0.6313725490196077
1280,70,80,70,1.0,0.6235294117647058
1281,70,80,80,1.0,0.6196078431372549
1282,70,80,90,1.0,0.6117647058823529
1283,70,80,100,1.0,0.6078431372549019
1284,70,80,110,1.0,0.6392156862745096
1285,70,80,120,1.0,0.6196078431372548
1286,70,80,130,1.0,0.6156862745098038
1287,70,80,140,1.0,0.6156862745098038
1288,70,90,10,1.0,0.6235294117647058
1289,70,90,20,1.0,0.607843137254902
1290,70,90,30,1.0,0.588235294117647
1291,70,90,40,1.0,0.6274509803921567
1292,70,90,50,1.0,0.6078431372549019
1293,70,90,60,1.0,0.6078431372549019
1294,70,90,70,1.0,0.6196078431372549
1295,70,90,80,1.0,0.6196078431372549
1296,70,90,90,1.0,0.6039215686274509
1297,70,90,100,1.0,0.6313725490196078
1298,70,90,110,1.0,0.6156862745098038
1299,70,90,120,1.0,0.6313725490196077
1300,70,90,130,1.0,0.6039215686274508
1301,70,90,140,1.0,0.6235294117647058
1302,70,100,10,1.0,0.6509803921568627
1303,70,100,20,1.0,0.6509803921568627
1304,70,100,30,1.0,0.6392156862745096
1305,70,100,40,1.0,0.6156862745098038
1306,70,100,50,1.0,0.6196078431372549
1307,70,100,60,1.0,0.6156862745098038
1308,70,100,70,1.0,0.6117647058823529
1309,70,100,80,1.0,0.6392156862745096
1310,70,100,90,1.0,0.611764705882353
1311,70,100,100,1.0,0.6274509803921567
1312,70,100,110,1.0,0.6352941176470587
1313,70,100,120,1.0,0.6352941176470588
1314,70,100,130,1.0,0.6156862745098038
1315,70,100,140,1.0,0.6313725490196077
1316,70,110,10,1.0,0.6274509803921567
1317,70,110,20,1.0,0.6431372549019608
1318,70,110,30,1.0,0.6431372549019606
1319,70,110,40,1.0,0.6352941176470587
1320,70,110,50,1.0,0.6196078431372548
1321,70,110,60,1.0,0.6431372549019607
1322,70,110,70,1.0,0.6274509803921569
1323,70,110,80,1.0,0.6470588235294117
1324,70,110,90,1.0,0.6666666666666665
1325,70,110,100,1.0,0.6313725490196078
1326,70,110,110,1.0,0.615686274509804
1327,70,110,120,1.0,0.6235294117647058
1328,70,110,130,1.0,0.6274509803921567
1329,70,110,140,1.0,0.6313725490196077
1330,70,120,10,1.0,0.6392156862745098
1331,70,120,20,1.0,0.6352941176470588
1332,70,120,30,1.0,0.6431372549019607
1333,70,120,40,1.0,0.6196078431372548
1334,70,120,50,1.0,0.6431372549019607
1335,70,120,60,1.0,0.6274509803921569
1336,70,120,70,1.0,0.6235294117647058
1337,70,120,80,1.0,0.6039215686274509
1338,70,120,90,1.0,0.6274509803921567
1339,70,120,100,1.0,0.6470588235294117
1340,70,120,110,1.0,0.6313725490196077
1341,70,120,120,1.0,0.6392156862745098
1342,70,120,130,1.0,0.6117647058823529
1343,70,120,140,1.0,0.6509803921568625
1344,70,130,10,1.0,0.6156862745098038
1345,70,130,20,1.0,0.615686274509804
1346,70,130,30,1.0,0.6078431372549019
1347,70,130,40,1.0,0.6117647058823529
1348,70,130,50,1.0,0.6235294117647058
1349,70,130,60,1.0,0.6156862745098038
1350,70,130,70,1.0,0.6078431372549019
1351,70,130,80,1.0,0.6274509803921569
1352,70,130,90,1.0,0.5921568627450979
1353,70,130,100,1.0,0.6352941176470588
1354,70,130,110,1.0,0.596078431372549
1355,70,130,120,1.0,0.6235294117647058
1356,70,130,130,1.0,0.6274509803921569
1357,70,130,140,1.0,0.6274509803921567
1358,70,140,10,1.0,0.6117647058823529
1359,70,140,20,1.0,0.588235294117647
1360,70,140,30,1.0,0.6078431372549019
1361,70,140,40,1.0,0.6352941176470588
1362,70,140,50,1.0,0.6274509803921567
1363,70,140,60,1.0,0.6
1364,70,140,70,1.0,0.6039215686274509
1365,70,140,80,1.0,0.6235294117647058
1366,70,140,90,1.0,0.6039215686274509
1367,70,140,100,1.0,0.6313725490196078
1368,70,140,110,1.0,0.6392156862745098
1369,70,140,120,1.0,0.6274509803921567
1370,70,140,130,1.0,0.6
1371,70,140,140,1.0,0.6156862745098038
1372,80,10,10,1.0,0.6235294117647059
1373,80,10,20,1.0,0.6
1374,80,10,30,1.0,0.6549019607843136
1375,80,10,40,1.0,0.6117647058823529
1376,80,10,50,1.0,0.6235294117647058
1377,80,10,60,1.0,0.6156862745098038
1378,80,10,70,1.0,0.6117647058823529
1379,80,10,80,1.0,0.607843137254902
1380,80,10,90,1.0,0.6352941176470587
1381,80,10,100,1.0,0.6039215686274509
1382,80,10,110,1.0,0.6235294117647058
1383,80,10,120,1.0,0.6196078431372549
1384,80,10,130,1.0,0.6117647058823529
1385,80,10,140,1.0,0.6117647058823529
1386,80,20,10,1.0,0.6313725490196078
1387,80,20,20,1.0,0.6
1388,80,20,30,1.0,0.6196078431372548
1389,80,20,40,1.0,0.6392156862745096
1390,80,20,50,1.0,0.6235294117647058
1391,80,20,60,1.0,0.6313725490196077
1392,80,20,70,1.0,0.603921568627451
1393,80,20,80,1.0,0.6313725490196077
1394,80,20,90,1.0,0.6392156862745098
1395,80,20,100,1.0,0.6235294117647058
1396,80,20,110,1.0,0.584313725490196
1397,80,20,120,1.0,0.6274509803921567
1398,80,20,130,1.0,0.5999999999999999
1399,80,20,140,1.0,0.6352941176470588
1400,80,30,10,1.0,0.6039215686274509
1401,80,30,20,1.0,0.6352941176470587
1402,80,30,30,1.0,0.6352941176470588
1403,80,30,40,1.0,0.6313725490196078
1404,80,30,50,1.0,0.6196078431372548
1405,80,30,60,1.0,0.6470588235294117
1406,80,30,70,1.0,0.6235294117647058
1407,80,30,80,1.0,0.6117647058823529
1408,80,30,90,1.0,0.6431372549019607
1409,80,30,100,1.0,0.6117647058823529
1410,80,30,110,1.0,0.615686274509804
1411,80,30,120,1.0,0.6274509803921569
1412,80,30,130,1.0,0.6313725490196078
1413,80,30,140,1.0,0.6274509803921567
1414,80,40,10,0.9992982456140351,0.6313725490196077
1415,80,40,20,1.0,0.6117647058823529
1416,80,40,30,1.0,0.6196078431372548
1417,80,40,40,1.0,0.6235294117647059
