Subject,Latent dimension,Feature type,Train accuracy,Test accuracy,Validation accuracy
55,3,hr,0.6153846153846154,0.4782608695652174,0.7272727272727273
55,3,eda,0.5128205128205128,0.4347826086956521,0.7272727272727273
55,3,pupil,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,4,hr,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,4,eda,0.4743589743589743,0.6086956521739131,0.2727272727272727
55,4,pupil,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,5,hr,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,5,eda,0.5256410256410257,0.4347826086956521,0.1818181818181818
55,5,pupil,0.5897435897435898,0.5217391304347826,0.7272727272727273
55,6,hr,0.5769230769230769,0.4782608695652174,0.7272727272727273
55,6,eda,0.5256410256410257,0.5217391304347826,0.7272727272727273
55,6,pupil,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,7,hr,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,7,eda,0.5769230769230769,0.5652173913043478,0.2727272727272727
55,7,pupil,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,8,hr,0.5897435897435898,0.3478260869565217,0.6363636363636364
55,8,eda,0.5897435897435898,0.5652173913043478,0.6363636363636364
55,8,pupil,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,9,hr,0.6410256410256411,0.4782608695652174,0.7272727272727273
55,9,eda,0.6153846153846154,0.4782608695652174,0.6363636363636364
55,9,pupil,0.5897435897435898,0.5217391304347826,0.7272727272727273
55,10,hr,0.5897435897435898,0.4782608695652174,0.7272727272727273
55,10,eda,0.6153846153846154,0.5217391304347826,0.2727272727272727
55,10,pupil,0.5897435897435898,0.4347826086956521,0.7272727272727273
