,first layer,second layer,train,test
205,80,30,1.0,0.6123949579831932
206,80,40,1.0,0.6155462184873949
207,80,50,1.0,0.6092436974789915
208,80,60,1.0,0.6176470588235292
209,80,70,1.0,0.6039915966386554
210,80,80,1.0,0.6081932773109243
211,80,90,1.0,0.6239495798319329
212,80,100,1.0,0.6344537815126049
213,80,110,1.0,0.6197478991596638
214,80,120,1.0,0.6218487394957984
215,80,130,1.0,0.6207983193277312
216,80,140,1.0,0.6302521008403362
217,80,150,1.0,0.6165966386554621
218,80,160,1.0,0.6123949579831932
219,80,170,1.0,0.6186974789915967
220,80,180,1.0,0.6144957983193278
221,80,190,1.0,0.6197478991596638
222,80,200,1.0,0.625
223,80,210,1.0,0.625
224,80,220,1.0,0.6228991596638656
225,80,230,1.0,0.6081932773109243
226,80,240,1.0,0.6081932773109244
227,80,250,1.0,0.6218487394957982
228,80,260,1.0,0.6228991596638656
229,80,270,1.0,0.6081932773109243
230,80,280,1.0,0.6228991596638656
231,80,290,1.0,0.611344537815126
232,90,10,0.9995361781076068,0.6029411764705882
233,90,20,1.0,0.5966386554621849
