subject,k,fold,feature,train,test
46,20,2,gaze,0.5056179775280899,0.5652173913043478
46,23,0,gaze,0.47191011235955055,0.30434782608695654
46,23,1,gaze,0.47191011235955055,0.30434782608695654
46,23,2,gaze,0.4044943820224719,0.7391304347826086
47,2,0,gaze,0.5955056179775281,0.6086956521739131
47,2,1,gaze,0.6067415730337079,0.5652173913043478
47,2,2,gaze,0.5168539325842697,0.8695652173913043
47,6,0,gaze,0.5730337078651685,0.5217391304347826
47,6,1,gaze,0.4044943820224719,0.43478260869565216
47,6,2,gaze,0.42696629213483145,0.391304347826087
47,10,0,gaze,0.5393258426966292,0.6956521739130435
47,10,1,gaze,0.5056179775280899,0.391304347826087
47,10,2,gaze,0.5393258426966292,0.5652173913043478
47,12,0,gaze,0.6067415730337079,0.5652173913043478
47,12,1,gaze,0.5168539325842697,0.6086956521739131
47,12,2,gaze,0.550561797752809,0.5652173913043478
47,15,0,gaze,0.48314606741573035,0.43478260869565216
47,15,1,gaze,0.5393258426966292,0.43478260869565216
47,15,2,gaze,0.43820224719101125,0.391304347826087
47,20,0,gaze,0.4606741573033708,0.43478260869565216
47,20,1,gaze,0.5280898876404494,0.391304347826087
47,20,2,gaze,0.550561797752809,0.4782608695652174
47,23,0,gaze,0.5842696629213483,0.4782608695652174
47,23,1,gaze,0.5617977528089888,0.5652173913043478
47,23,2,gaze,0.550561797752809,0.5652173913043478
48,2,0,gaze,0.47191011235955055,0.43478260869565216
48,2,1,gaze,0.48314606741573035,0.6521739130434783
48,2,2,gaze,0.5280898876404494,0.43478260869565216
48,6,0,gaze,0.4044943820224719,0.6086956521739131
48,6,1,gaze,0.4606741573033708,0.5652173913043478
48,6,2,gaze,0.48314606741573035,0.2608695652173913
48,10,0,gaze,0.5056179775280899,0.5652173913043478
48,10,1,gaze,0.4606741573033708,0.34782608695652173
48,10,2,gaze,0.5393258426966292,0.391304347826087
48,12,0,gaze,0.5280898876404494,0.4782608695652174
48,12,1,gaze,0.4157303370786517,0.5217391304347826
48,12,2,gaze,0.47191011235955055,0.17391304347826086
48,15,0,gaze,0.43820224719101125,0.4782608695652174
48,15,1,gaze,0.47191011235955055,0.5217391304347826
48,15,2,gaze,0.550561797752809,0.34782608695652173
48,20,0,gaze,0.5168539325842697,0.5652173913043478
48,20,1,gaze,0.47191011235955055,0.30434782608695654
48,20,2,gaze,0.4157303370786517,0.6086956521739131
48,23,0,gaze,0.5955056179775281,0.5652173913043478
48,23,1,gaze,0.47191011235955055,0.391304347826087
48,23,2,gaze,0.449438202247191,0.391304347826087
50,2,0,gaze,0.5617977528089888,0.391304347826087
50,2,1,gaze,0.5280898876404494,0.391304347826087
50,2,2,gaze,0.5617977528089888,0.391304347826087
50,6,0,gaze,0.43820224719101125,0.34782608695652173
50,6,1,gaze,0.5617977528089888,0.4782608695652174
50,6,2,gaze,0.5842696629213483,0.4782608695652174
50,10,0,gaze,0.5280898876404494,0.34782608695652173
50,10,1,gaze,0.48314606741573035,0.6086956521739131
50,10,2,gaze,0.47191011235955055,0.6086956521739131
50,12,0,gaze,0.5168539325842697,0.5652173913043478
50,12,1,gaze,0.550561797752809,0.6086956521739131
50,12,2,gaze,0.449438202247191,0.4782608695652174
50,15,0,gaze,0.4943820224719101,0.5652173913043478
50,15,1,gaze,0.5280898876404494,0.7391304347826086
50,15,2,gaze,0.5056179775280899,0.4782608695652174
50,20,0,gaze,0.5168539325842697,0.391304347826087
50,20,1,gaze,0.5730337078651685,0.6086956521739131
50,20,2,gaze,0.47191011235955055,0.4782608695652174
50,23,0,gaze,0.47191011235955055,0.30434782608695654
50,23,1,gaze,0.5842696629213483,0.6521739130434783
50,23,2,gaze,0.43820224719101125,0.5652173913043478
51,2,0,gaze,0.5955056179775281,0.6086956521739131
51,2,1,gaze,0.6292134831460674,0.5652173913043478
51,2,2,gaze,0.6853932584269663,0.4782608695652174
51,6,0,gaze,0.5955056179775281,0.6086956521739131
51,6,1,gaze,0.48314606741573035,0.6956521739130435
51,6,2,gaze,0.4606741573033708,0.43478260869565216
51,10,0,gaze,0.5730337078651685,0.6521739130434783
51,10,1,gaze,0.550561797752809,0.43478260869565216
51,10,2,gaze,0.39325842696629215,0.4782608695652174
51,12,0,gaze,0.5617977528089888,0.6521739130434783
51,12,1,gaze,0.6179775280898876,0.391304347826087
51,12,2,gaze,0.5955056179775281,0.6086956521739131
51,15,0,gaze,0.5056179775280899,0.4782608695652174
51,15,1,gaze,0.550561797752809,0.5217391304347826
51,15,2,gaze,0.5955056179775281,0.4782608695652174
51,20,0,gaze,0.5280898876404494,0.6086956521739131
51,20,1,gaze,0.5955056179775281,0.43478260869565216
51,20,2,gaze,0.6067415730337079,0.4782608695652174
51,23,0,gaze,0.5393258426966292,0.391304347826087
51,23,1,gaze,0.48314606741573035,0.43478260869565216
51,23,2,gaze,0.6067415730337079,0.4782608695652174
52,2,0,gaze,0.6741573033707865,0.6956521739130435
52,2,1,gaze,0.6292134831460674,0.6956521739130435
52,2,2,gaze,0.6179775280898876,0.6956521739130435
52,6,0,gaze,0.42696629213483145,0.30434782608695654
52,6,1,gaze,0.39325842696629215,0.30434782608695654
52,6,2,gaze,0.6067415730337079,0.5217391304347826
52,10,0,gaze,0.550561797752809,0.43478260869565216
52,10,1,gaze,0.4943820224719101,0.34782608695652173
52,10,2,gaze,0.5280898876404494,0.4782608695652174
52,12,0,gaze,0.449438202247191,0.5652173913043478
52,12,1,gaze,0.4943820224719101,0.4782608695652174
52,12,2,gaze,0.4606741573033708,0.30434782608695654
52,15,0,gaze,0.3707865168539326,0.4782608695652174
52,15,1,gaze,0.48314606741573035,0.43478260869565216
52,15,2,gaze,0.5730337078651685,0.391304347826087
52,20,0,gaze,0.6292134831460674,0.43478260869565216
52,20,1,gaze,0.4157303370786517,0.391304347826087
52,20,2,gaze,0.6404494382022472,0.5652173913043478
52,23,0,gaze,0.47191011235955055,0.30434782608695654
52,23,1,gaze,0.550561797752809,0.5217391304347826
52,23,2,gaze,0.42696629213483145,0.4782608695652174
54,2,0,gaze,0.5168539325842697,0.6956521739130435
54,2,1,gaze,0.5280898876404494,0.4782608695652174
54,2,2,gaze,0.43820224719101125,0.43478260869565216
54,6,0,gaze,0.550561797752809,0.5652173913043478
54,6,1,gaze,0.5280898876404494,0.6086956521739131
54,6,2,gaze,0.449438202247191,0.4782608695652174
54,10,0,gaze,0.4943820224719101,0.30434782608695654
54,10,1,gaze,0.5393258426966292,0.43478260869565216
54,10,2,gaze,0.4943820224719101,0.6086956521739131
54,12,0,gaze,0.4943820224719101,0.391304347826087
54,12,1,gaze,0.5730337078651685,0.5217391304347826
54,12,2,gaze,0.6179775280898876,0.4782608695652174
54,15,0,gaze,0.5056179775280899,0.2608695652173913
54,15,1,gaze,0.4943820224719101,0.4782608695652174
54,15,2,gaze,0.5056179775280899,0.391304347826087
54,20,0,gaze,0.5730337078651685,0.43478260869565216
54,20,1,gaze,0.5842696629213483,0.30434782608695654
54,20,2,gaze,0.4943820224719101,0.6086956521739131
54,23,0,gaze,0.449438202247191,0.43478260869565216
54,23,1,gaze,0.47191011235955055,0.391304347826087
54,23,2,gaze,0.5280898876404494,0.4782608695652174
