,first layer,second layer,train,test
337,120,190,1.0,0.6092436974789915
338,120,200,1.0,0.611344537815126
339,120,210,1.0,0.5997899159663865
340,120,220,1.0,0.6176470588235293
341,120,230,1.0,0.6081932773109243
342,120,240,1.0,0.6155462184873949
343,120,250,1.0,0.6018907563025211
344,120,260,1.0,0.6008403361344538
345,120,270,1.0,0.6144957983193278
346,120,280,1.0,0.611344537815126
347,120,290,1.0,0.6186974789915967
348,130,10,1.0,0.6186974789915967
349,130,20,1.0,0.6123949579831933
350,130,30,1.0,0.6165966386554621
351,130,40,1.0,0.6050420168067226
352,130,50,1.0,0.619747899159664
353,130,60,1.0,0.620798319327731
354,130,70,1.0,0.6039915966386555
355,130,80,1.0,0.6092436974789915
356,130,90,1.0,0.601890756302521
357,130,100,1.0,0.6123949579831933
358,130,110,1.0,0.6123949579831933
359,130,120,1.0,0.6144957983193277
360,130,130,1.0,0.6218487394957984
361,130,140,1.0,0.6176470588235295
362,130,150,1.0,0.6176470588235293
363,130,160,1.0,0.6155462184873949
364,130,170,1.0,0.6176470588235295
365,130,180,1.0,0.6050420168067226
366,130,190,1.0,0.6102941176470589
367,130,200,1.0,0.6081932773109244
368,130,210,1.0,0.6039915966386555
369,130,220,1.0,0.6134453781512604
370,130,230,1.0,0.6081932773109244
371,130,240,1.0,0.6123949579831933
372,130,250,1.0,0.6029411764705881
373,130,260,1.0,0.6144957983193278
374,130,270,1.0,0.6123949579831933
375,130,280,1.0,0.6092436974789915
376,130,290,1.0,0.601890756302521
377,140,10,0.9995361781076068,0.6050420168067226
378,140,20,1.0,0.6155462184873949
379,140,30,1.0,0.6134453781512604
380,140,40,1.0,0.6165966386554622
381,140,50,1.0,0.6155462184873949
382,140,60,1.0,0.6155462184873949
383,140,70,1.0,0.6165966386554622
384,140,80,1.0,0.611344537815126
385,140,90,1.0,0.600840336134454
386,140,100,1.0,0.6218487394957984
387,140,110,1.0,0.6081932773109243
388,140,120,1.0,0.6186974789915968
389,140,130,1.0,0.6144957983193278
390,140,140,1.0,0.6207983193277311
391,140,150,1.0,0.6134453781512607
392,140,160,1.0,0.6039915966386555
393,140,170,1.0,0.6050420168067226
394,140,180,1.0,0.6134453781512604
395,140,190,1.0,0.6102941176470589
396,140,200,1.0,0.6039915966386555
397,140,210,1.0,0.6186974789915967
398,140,220,1.0,0.6123949579831933
399,140,230,1.0,0.6102941176470588
400,140,240,1.0,0.6144957983193278
401,140,250,1.0,0.619747899159664
402,140,260,1.0,0.619747899159664
403,140,270,1.0,0.6155462184873951
404,140,280,1.0,0.6197478991596638
405,140,290,1.0,0.6155462184873951
406,150,10,0.9986144807573378,0.6008403361344538
407,150,20,1.0,0.611344537815126
408,150,30,1.0,0.6102941176470588
409,150,40,1.0,0.6155462184873949
410,150,50,1.0,0.629201680672269
411,150,60,1.0,0.6165966386554621
412,150,70,1.0,0.6102941176470588
413,150,80,1.0,0.6165966386554622
414,150,90,1.0,0.6092436974789915
415,150,100,1.0,0.6165966386554622
416,150,110,1.0,0.6081932773109244
417,150,120,1.0,0.619747899159664
418,150,130,1.0,0.6113445378151262
419,150,140,1.0,0.6081932773109243
420,150,150,1.0,0.6018907563025211
421,150,160,1.0,0.5945378151260504
422,150,170,1.0,0.6102941176470589
423,150,180,1.0,0.6050420168067229
424,150,190,1.0,0.6144957983193278
425,150,200,1.0,0.6008403361344538
426,150,210,1.0,0.6092436974789918
427,150,220,1.0,0.6186974789915967
428,150,230,1.0,0.6029411764705882
429,150,240,1.0,0.6123949579831933
430,150,250,1.0,0.6060924369747899
431,150,260,1.0,0.6092436974789915
432,150,270,1.0,0.6165966386554622
433,150,280,1.0,0.6144957983193278
434,150,290,1.0,0.6081932773109244
435,160,10,1.0,0.6092436974789915
436,160,20,1.0,0.6228991596638657
437,160,30,1.0,0.611344537815126
438,160,40,1.0,0.6239495798319329
439,160,50,1.0,0.6144957983193278
440,160,60,1.0,0.6218487394957984
