subject,k,fold,train,test
52,3,0,0.6404494382022472,0.6086956521739131
52,3,1,0.6404494382022472,0.6521739130434783
52,3,2,0.6404494382022472,0.6521739130434783
52,3,3,0.6404494382022472,0.6521739130434783
52,3,4,0.6404494382022472,0.6521739130434783
52,3,5,0.6404494382022472,0.6521739130434783
52,3,6,0.6404494382022472,0.6521739130434783
52,3,7,0.6404494382022472,0.6521739130434783
52,3,8,0.6404494382022472,0.6521739130434783
52,3,9,0.651685393258427,0.6521739130434783
52,4,0,0.6404494382022472,0.34782608695652173
52,4,1,0.6404494382022472,0.4782608695652174
52,4,2,0.651685393258427,0.6521739130434783
52,4,3,0.6404494382022472,0.6521739130434783
52,4,4,0.6404494382022472,0.34782608695652173
52,4,5,0.6404494382022472,0.6521739130434783
52,4,6,0.6404494382022472,0.5652173913043478
52,4,7,0.6404494382022472,0.6521739130434783
52,4,8,0.6404494382022472,0.6521739130434783
52,4,9,0.6292134831460674,0.6521739130434783
52,5,0,0.6404494382022472,0.4782608695652174
52,5,1,0.6404494382022472,0.6086956521739131
52,5,2,0.6404494382022472,0.6521739130434783
52,5,3,0.6404494382022472,0.6521739130434783
52,5,4,0.6404494382022472,0.6521739130434783
52,5,5,0.6292134831460674,0.34782608695652173
52,5,6,0.6404494382022472,0.5652173913043478
52,5,7,0.6404494382022472,0.6521739130434783
52,5,8,0.6404494382022472,0.5217391304347826
52,5,9,0.6067415730337079,0.6521739130434783
52,6,0,0.651685393258427,0.34782608695652173
52,6,1,0.6404494382022472,0.7391304347826086
52,6,2,0.651685393258427,0.6521739130434783
52,6,3,0.651685393258427,0.391304347826087
52,6,4,0.6404494382022472,0.6521739130434783
52,6,5,0.6404494382022472,0.4782608695652174
52,6,6,0.6404494382022472,0.391304347826087
52,6,7,0.6404494382022472,0.6521739130434783
52,6,8,0.651685393258427,0.6521739130434783
52,6,9,0.5955056179775281,0.391304347826087
52,7,0,0.6404494382022472,0.34782608695652173
52,7,1,0.651685393258427,0.34782608695652173
52,7,2,0.6292134831460674,0.6521739130434783
52,7,3,0.6292134831460674,0.6086956521739131
52,7,4,0.6404494382022472,0.6521739130434783
52,7,5,0.6404494382022472,0.34782608695652173
52,7,6,0.6179775280898876,0.391304347826087
52,7,7,0.651685393258427,0.34782608695652173
52,7,8,0.6404494382022472,0.34782608695652173
52,7,9,0.651685393258427,0.6521739130434783
52,8,0,0.651685393258427,0.43478260869565216
52,8,1,0.6404494382022472,0.6521739130434783
52,8,2,0.6404494382022472,0.6521739130434783
52,8,3,0.6404494382022472,0.6521739130434783
52,8,4,0.651685393258427,0.6521739130434783
52,8,5,0.6292134831460674,0.5652173913043478
52,8,6,0.651685393258427,0.30434782608695654
52,8,7,0.6404494382022472,0.6956521739130435
52,8,8,0.6404494382022472,0.6521739130434783
52,8,9,0.6404494382022472,0.34782608695652173
52,9,0,0.651685393258427,0.7391304347826086
52,9,1,0.6404494382022472,0.6521739130434783
52,9,2,0.6404494382022472,0.34782608695652173
52,9,3,0.6404494382022472,0.6521739130434783
52,9,4,0.6404494382022472,0.5652173913043478
52,9,5,0.6404494382022472,0.6521739130434783
52,9,6,0.6853932584269663,0.34782608695652173
52,9,7,0.6292134831460674,0.6521739130434783
52,9,8,0.6292134831460674,0.6521739130434783
52,9,9,0.6179775280898876,0.34782608695652173
53,2,0,0.5730337078651685,0.5217391304347826
53,2,1,0.5730337078651685,0.4782608695652174
53,2,2,0.5842696629213483,0.43478260869565216
53,2,3,0.5730337078651685,0.5217391304347826
53,2,4,0.5842696629213483,0.43478260869565216
53,2,5,0.5730337078651685,0.5217391304347826
53,2,6,0.5955056179775281,0.4782608695652174
53,2,7,0.5730337078651685,0.5217391304347826
53,2,8,0.5730337078651685,0.43478260869565216
53,2,9,0.5617977528089888,0.43478260869565216
53,3,0,0.5730337078651685,0.43478260869565216
53,3,1,0.5730337078651685,0.5652173913043478
53,3,2,0.5730337078651685,0.43478260869565216
53,3,3,0.550561797752809,0.4782608695652174
53,3,4,0.5730337078651685,0.43478260869565216
53,3,5,0.5617977528089888,0.43478260869565216
53,3,6,0.6067415730337079,0.43478260869565216
53,3,7,0.5730337078651685,0.5652173913043478
53,3,8,0.5617977528089888,0.43478260869565216
53,3,9,0.5730337078651685,0.4782608695652174
53,4,0,0.5955056179775281,0.5652173913043478
53,4,1,0.5730337078651685,0.5652173913043478
53,4,2,0.5730337078651685,0.43478260869565216
53,4,3,0.5842696629213483,0.5652173913043478
53,4,4,0.5280898876404494,0.6086956521739131
53,4,5,0.5730337078651685,0.43478260869565216
53,4,6,0.5617977528089888,0.5652173913043478
53,4,7,0.5730337078651685,0.5652173913043478
53,4,8,0.5730337078651685,0.5652173913043478
53,4,9,0.5730337078651685,0.5652173913043478
53,5,0,0.5617977528089888,0.5652173913043478
53,5,1,0.5730337078651685,0.43478260869565216
53,5,2,0.5955056179775281,0.4782608695652174
53,5,3,0.550561797752809,0.391304347826087
53,5,4,0.5955056179775281,0.5652173913043478
53,5,5,0.6067415730337079,0.5217391304347826
53,5,6,0.5955056179775281,0.4782608695652174
53,5,7,0.5730337078651685,0.43478260869565216
53,5,8,0.5842696629213483,0.4782608695652174
53,5,9,0.5730337078651685,0.43478260869565216
53,6,0,0.5955056179775281,0.43478260869565216
53,6,1,0.6179775280898876,0.43478260869565216
53,6,2,0.5955056179775281,0.43478260869565216
53,6,3,0.651685393258427,0.43478260869565216
53,6,4,0.6292134831460674,0.34782608695652173
53,6,5,0.5730337078651685,0.5652173913043478
53,6,6,0.651685393258427,0.43478260869565216
53,6,7,0.5842696629213483,0.43478260869565216
53,6,8,0.6292134831460674,0.43478260869565216
53,6,9,0.6179775280898876,0.5652173913043478
53,7,0,0.6292134831460674,0.6086956521739131
53,7,1,0.5730337078651685,0.43478260869565216
53,7,2,0.6292134831460674,0.43478260869565216
53,7,3,0.5955056179775281,0.5652173913043478
53,7,4,0.6741573033707865,0.391304347826087
53,7,5,0.6067415730337079,0.43478260869565216
53,7,6,0.6179775280898876,0.43478260869565216
53,7,7,0.5842696629213483,0.43478260869565216
53,7,8,0.5955056179775281,0.5652173913043478
53,7,9,0.5842696629213483,0.5652173913043478
53,8,0,0.6292134831460674,0.5652173913043478
53,8,1,0.5955056179775281,0.6086956521739131
53,8,2,0.6404494382022472,0.5652173913043478
53,8,3,0.5955056179775281,0.43478260869565216
53,8,4,0.6292134831460674,0.5217391304347826
53,8,5,0.6067415730337079,0.43478260869565216
53,8,6,0.5955056179775281,0.5652173913043478
53,8,7,0.550561797752809,0.5652173913043478
53,8,8,0.6067415730337079,0.4782608695652174
53,8,9,0.5842696629213483,0.5652173913043478
53,9,0,0.6179775280898876,0.4782608695652174
53,9,1,0.6179775280898876,0.5652173913043478
53,9,2,0.6067415730337079,0.5217391304347826
53,9,3,0.651685393258427,0.43478260869565216
53,9,4,0.6741573033707865,0.6086956521739131
53,9,5,0.651685393258427,0.5652173913043478
53,9,6,0.6292134831460674,0.5652173913043478
53,9,7,0.5730337078651685,0.5652173913043478
53,9,8,0.6179775280898876,0.43478260869565216
53,9,9,0.6179775280898876,0.43478260869565216
54,2,0,0.6179775280898876,0.4782608695652174
54,2,1,0.6179775280898876,0.391304347826087
54,2,2,0.6179775280898876,0.4782608695652174
54,2,3,0.6179775280898876,0.6956521739130435
54,2,4,0.6966292134831461,0.5652173913043478
54,2,5,0.6179775280898876,0.4782608695652174
54,2,6,0.6067415730337079,0.5217391304347826
54,2,7,0.6179775280898876,0.4782608695652174
54,2,8,0.6179775280898876,0.6086956521739131
54,2,9,0.6179775280898876,0.4782608695652174
54,3,0,0.6741573033707865,0.6521739130434783
54,3,1,0.6741573033707865,0.6086956521739131
54,3,2,0.7640449438202247,0.5217391304347826
54,3,3,0.7303370786516854,0.5652173913043478
54,3,4,0.6741573033707865,0.34782608695652173
54,3,5,0.6629213483146067,0.5217391304347826
54,3,6,0.6629213483146067,0.5217391304347826
54,3,7,0.6966292134831461,0.6086956521739131
54,3,8,0.7191011235955056,0.7391304347826086
54,3,9,0.6404494382022472,0.6086956521739131
54,4,0,0.6853932584269663,0.391304347826087
54,4,1,0.7078651685393258,0.5217391304347826
54,4,2,0.7415730337078652,0.6521739130434783
54,4,3,0.7191011235955056,0.391304347826087
54,4,4,0.7415730337078652,0.4782608695652174
54,4,5,0.6741573033707865,0.43478260869565216
54,4,6,0.7303370786516854,0.391304347826087
54,4,7,0.7528089887640449,0.391304347826087
54,4,8,0.7528089887640449,0.34782608695652173
54,4,9,0.6853932584269663,0.6086956521739131
54,5,0,0.7303370786516854,0.391304347826087
54,5,1,0.7303370786516854,0.391304347826087
54,5,2,0.7640449438202247,0.5217391304347826
54,5,3,0.7640449438202247,0.391304347826087
54,5,4,0.7078651685393258,0.391304347826087
54,5,5,0.7078651685393258,0.4782608695652174
54,5,6,0.7303370786516854,0.391304347826087
54,5,7,0.7415730337078652,0.34782608695652173
54,5,8,0.7865168539325843,0.391304347826087
54,5,9,0.6966292134831461,0.5217391304347826
54,6,0,0.6966292134831461,0.391304347826087
54,6,1,0.7303370786516854,0.6086956521739131
54,6,2,0.7640449438202247,0.43478260869565216
54,6,3,0.7303370786516854,0.6086956521739131
54,6,4,0.7528089887640449,0.391304347826087
54,6,5,0.7078651685393258,0.391304347826087
54,6,6,0.6853932584269663,0.391304347826087
54,6,7,0.7415730337078652,0.391304347826087
54,6,8,0.7528089887640449,0.34782608695652173
54,6,9,0.7191011235955056,0.5652173913043478
54,7,0,0.7191011235955056,0.6086956521739131
54,7,1,0.7528089887640449,0.34782608695652173
54,7,2,0.7865168539325843,0.5652173913043478
54,7,3,0.7640449438202247,0.43478260869565216
54,7,4,0.7415730337078652,0.4782608695652174
54,7,5,0.7303370786516854,0.391304347826087
54,7,6,0.7303370786516854,0.391304347826087
54,7,7,0.7640449438202247,0.391304347826087
54,7,8,0.7528089887640449,0.2608695652173913
54,7,9,0.7191011235955056,0.6521739130434783
54,8,0,0.7078651685393258,0.5217391304347826
54,8,1,0.7528089887640449,0.6521739130434783
54,8,2,0.7528089887640449,0.6086956521739131
54,8,3,0.7640449438202247,0.43478260869565216
54,8,4,0.7303370786516854,0.6086956521739131
54,8,5,0.7528089887640449,0.43478260869565216
54,8,6,0.7191011235955056,0.43478260869565216
54,8,7,0.7415730337078652,0.391304347826087
54,8,8,0.7415730337078652,0.34782608695652173
54,8,9,0.7191011235955056,0.5217391304347826
54,9,0,0.7191011235955056,0.34782608695652173
54,9,1,0.7415730337078652,0.6086956521739131
54,9,2,0.7865168539325843,0.6086956521739131
54,9,3,0.7640449438202247,0.391304347826087
54,9,4,0.7640449438202247,0.43478260869565216
54,9,5,0.7528089887640449,0.21739130434782608
54,9,6,0.7078651685393258,0.391304347826087
54,9,7,0.7752808988764045,0.30434782608695654
54,9,8,0.7415730337078652,0.391304347826087
54,9,9,0.7303370786516854,0.6086956521739131
55,2,0,0.5842696629213483,0.5652173913043478
55,2,1,0.5842696629213483,0.5652173913043478
55,2,2,0.5842696629213483,0.5652173913043478
55,2,3,0.5842696629213483,0.5217391304347826
55,2,4,0.5842696629213483,0.5652173913043478
55,2,5,0.5842696629213483,0.6086956521739131
55,2,6,0.5842696629213483,0.5652173913043478
55,2,7,0.5842696629213483,0.5652173913043478
55,2,8,0.5842696629213483,0.5652173913043478
55,2,9,0.5842696629213483,0.5652173913043478
55,3,0,0.5842696629213483,0.43478260869565216
55,3,1,0.5842696629213483,0.43478260869565216
55,3,2,0.5842696629213483,0.391304347826087
55,3,3,0.5842696629213483,0.43478260869565216
55,3,4,0.5842696629213483,0.4782608695652174
55,3,5,0.5842696629213483,0.43478260869565216
55,3,6,0.5842696629213483,0.43478260869565216
55,3,7,0.5842696629213483,0.43478260869565216
55,3,8,0.5842696629213483,0.391304347826087
55,3,9,0.5842696629213483,0.43478260869565216
55,4,0,0.5842696629213483,0.43478260869565216
55,4,1,0.5842696629213483,0.4782608695652174
55,4,2,0.5842696629213483,0.43478260869565216
55,4,3,0.5842696629213483,0.43478260869565216
55,4,4,0.5842696629213483,0.43478260869565216
55,4,5,0.5842696629213483,0.43478260869565216
55,4,6,0.5842696629213483,0.43478260869565216
55,4,7,0.5842696629213483,0.43478260869565216
55,4,8,0.5842696629213483,0.391304347826087
55,4,9,0.5842696629213483,0.43478260869565216
55,5,0,0.5842696629213483,0.43478260869565216
55,5,1,0.6404494382022472,0.5217391304347826
55,5,2,0.5955056179775281,0.43478260869565216
55,5,3,0.6404494382022472,0.43478260869565216
55,5,4,0.5955056179775281,0.43478260869565216
55,5,5,0.6292134831460674,0.43478260869565216
55,5,6,0.651685393258427,0.5217391304347826
55,5,7,0.6179775280898876,0.4782608695652174
55,5,8,0.6179775280898876,0.43478260869565216
55,5,9,0.5842696629213483,0.43478260869565216
55,6,0,0.6067415730337079,0.4782608695652174
55,6,1,0.6404494382022472,0.43478260869565216
55,6,2,0.6292134831460674,0.43478260869565216
55,6,3,0.6404494382022472,0.5217391304347826
55,6,4,0.6179775280898876,0.5652173913043478
55,6,5,0.6179775280898876,0.43478260869565216
55,6,6,0.6179775280898876,0.43478260869565216
55,6,7,0.6179775280898876,0.5217391304347826
55,6,8,0.6179775280898876,0.43478260869565216
55,6,9,0.6179775280898876,0.43478260869565216
55,7,0,0.6179775280898876,0.6956521739130435
55,7,1,0.6292134831460674,0.5217391304347826
55,7,2,0.6292134831460674,0.43478260869565216
55,7,3,0.6404494382022472,0.4782608695652174
55,7,4,0.6629213483146067,0.43478260869565216
55,7,5,0.6179775280898876,0.5652173913043478
55,7,6,0.6404494382022472,0.5652173913043478
55,7,7,0.6067415730337079,0.5652173913043478
55,7,8,0.6292134831460674,0.5652173913043478
55,7,9,0.6292134831460674,0.43478260869565216
55,8,0,0.5955056179775281,0.5652173913043478
55,8,1,0.6292134831460674,0.5652173913043478
55,8,2,0.6404494382022472,0.5652173913043478
55,8,3,0.6404494382022472,0.5652173913043478
55,8,4,0.6404494382022472,0.5652173913043478
55,8,5,0.6292134831460674,0.43478260869565216
55,8,6,0.6629213483146067,0.5652173913043478
55,8,7,0.6179775280898876,0.6086956521739131
55,8,8,0.6179775280898876,0.43478260869565216
55,8,9,0.6067415730337079,0.43478260869565216
55,9,0,0.5955056179775281,0.5652173913043478
55,9,1,0.6179775280898876,0.5652173913043478
55,9,2,0.6292134831460674,0.5652173913043478
55,9,3,0.6629213483146067,0.5217391304347826
55,9,4,0.651685393258427,0.5652173913043478
55,9,5,0.6404494382022472,0.5652173913043478
55,9,6,0.6292134831460674,0.5652173913043478
55,9,7,0.6179775280898876,0.6086956521739131
55,9,8,0.6404494382022472,0.5652173913043478
55,9,9,0.5955056179775281,0.391304347826087
