subject,k,fold,feature,train,test
47,6,0,eda,0.5393258426966292,0.391304347826087
47,6,1,eda,0.6853932584269663,0.6956521739130435
47,6,2,eda,0.5280898876404494,0.4782608695652174
47,6,0,pupil,0.6292134831460674,0.4782608695652174
47,6,1,pupil,0.6404494382022472,0.5652173913043478
47,6,2,pupil,0.6179775280898876,0.34782608695652173
47,10,0,hr,0.5056179775280899,0.5652173913043478
47,10,1,hr,0.550561797752809,0.4782608695652174
47,10,2,hr,0.550561797752809,0.30434782608695654
47,10,0,eda,0.5393258426966292,0.4782608695652174
47,10,1,eda,0.5280898876404494,0.6086956521739131
47,10,2,eda,0.4606741573033708,0.4782608695652174
47,10,0,pupil,0.5393258426966292,0.4782608695652174
47,10,1,pupil,0.651685393258427,0.43478260869565216
47,10,2,pupil,0.6404494382022472,0.6086956521739131
47,12,0,hr,0.5280898876404494,0.391304347826087
47,12,1,hr,0.4943820224719101,0.4782608695652174
47,12,2,hr,0.6179775280898876,0.2608695652173913
47,12,0,eda,0.5280898876404494,0.4782608695652174
47,12,1,eda,0.47191011235955055,0.391304347826087
47,12,2,eda,0.5056179775280899,0.5217391304347826
47,12,0,pupil,0.449438202247191,0.43478260869565216
47,12,1,pupil,0.6179775280898876,0.43478260869565216
47,12,2,pupil,0.5730337078651685,0.6521739130434783
47,15,0,hr,0.5168539325842697,0.6521739130434783
47,15,1,hr,0.5168539325842697,0.6086956521739131
47,15,2,hr,0.42696629213483145,0.7391304347826086
47,15,0,eda,0.6404494382022472,0.5217391304347826
47,15,1,eda,0.5730337078651685,0.43478260869565216
47,15,2,eda,0.4943820224719101,0.4782608695652174
47,15,0,pupil,0.6966292134831461,0.6086956521739131
47,15,1,pupil,0.42696629213483145,0.43478260869565216
47,15,2,pupil,0.5842696629213483,0.6086956521739131
47,20,0,hr,0.5168539325842697,0.5217391304347826
47,20,1,hr,0.5617977528089888,0.5652173913043478
47,20,2,hr,0.449438202247191,0.7391304347826086
47,20,0,eda,0.550561797752809,0.34782608695652173
47,20,1,eda,0.5842696629213483,0.5652173913043478
47,20,2,eda,0.5056179775280899,0.43478260869565216
47,20,0,pupil,0.5955056179775281,0.6956521739130435
47,20,1,pupil,0.5730337078651685,0.391304347826087
47,20,2,pupil,0.5393258426966292,0.6521739130434783
47,23,0,hr,0.5617977528089888,0.6086956521739131
47,23,1,hr,0.5617977528089888,0.6086956521739131
47,23,2,hr,0.4157303370786517,0.5652173913043478
47,23,0,eda,0.5056179775280899,0.4782608695652174
47,23,1,eda,0.5280898876404494,0.5217391304347826
47,23,2,eda,0.48314606741573035,0.5652173913043478
47,23,0,pupil,0.5842696629213483,0.5652173913043478
47,23,1,pupil,0.5056179775280899,0.5217391304347826
47,23,2,pupil,0.43820224719101125,0.391304347826087
48,2,0,hr,0.5617977528089888,0.6086956521739131
48,2,1,hr,0.6404494382022472,0.5217391304347826
48,2,2,hr,0.6292134831460674,0.5217391304347826
48,2,0,eda,0.550561797752809,0.6956521739130435
48,2,1,eda,0.6179775280898876,0.6086956521739131
48,2,2,eda,0.6741573033707865,0.6086956521739131
48,2,0,pupil,0.5393258426966292,0.5652173913043478
48,2,1,pupil,0.5955056179775281,0.5217391304347826
48,2,2,pupil,0.5393258426966292,0.391304347826087
48,6,0,hr,0.651685393258427,0.6086956521739131
48,6,1,hr,0.6404494382022472,0.5652173913043478
48,6,2,hr,0.651685393258427,0.7391304347826086
48,6,0,eda,0.6853932584269663,0.6086956521739131
48,6,1,eda,0.6741573033707865,0.6956521739130435
48,6,2,eda,0.6629213483146067,0.391304347826087
48,6,0,pupil,0.6292134831460674,0.4782608695652174
48,6,1,pupil,0.6404494382022472,0.5652173913043478
48,6,2,pupil,0.6629213483146067,0.4782608695652174
48,10,0,hr,0.6179775280898876,0.6086956521739131
48,10,1,hr,0.6179775280898876,0.6521739130434783
48,10,2,hr,0.550561797752809,0.6086956521739131
48,10,0,eda,0.550561797752809,0.6086956521739131
48,10,1,eda,0.5842696629213483,0.6521739130434783
48,10,2,eda,0.6629213483146067,0.5217391304347826
48,10,0,pupil,0.651685393258427,0.4782608695652174
48,10,1,pupil,0.5280898876404494,0.2608695652173913
48,10,2,pupil,0.651685393258427,0.4782608695652174
48,12,0,hr,0.5955056179775281,0.5217391304347826
48,12,1,hr,0.7078651685393258,0.6086956521739131
48,12,2,hr,0.5955056179775281,0.7391304347826086
48,12,0,eda,0.6629213483146067,0.6086956521739131
48,12,1,eda,0.4606741573033708,0.4782608695652174
48,12,2,eda,0.43820224719101125,0.5217391304347826
48,12,0,pupil,0.5168539325842697,0.5217391304347826
48,12,1,pupil,0.5056179775280899,0.6086956521739131
48,12,2,pupil,0.550561797752809,0.43478260869565216
48,15,0,hr,0.6292134831460674,0.4782608695652174
48,15,1,hr,0.550561797752809,0.5217391304347826
48,15,2,hr,0.5955056179775281,0.8260869565217391
48,15,0,eda,0.550561797752809,0.5217391304347826
48,15,1,eda,0.5617977528089888,0.5217391304347826
48,15,2,eda,0.47191011235955055,0.6521739130434783
48,15,0,pupil,0.6629213483146067,0.6521739130434783
48,15,1,pupil,0.6292134831460674,0.6086956521739131
48,15,2,pupil,0.6404494382022472,0.34782608695652173
48,20,0,hr,0.5168539325842697,0.5217391304347826
48,20,1,hr,0.5280898876404494,0.5652173913043478
48,20,2,hr,0.5280898876404494,0.6956521739130435
48,20,0,eda,0.6966292134831461,0.6521739130434783
48,20,1,eda,0.4943820224719101,0.4782608695652174
48,20,2,eda,0.5280898876404494,0.5217391304347826
48,20,0,pupil,0.5168539325842697,0.391304347826087
48,20,1,pupil,0.5168539325842697,0.6086956521739131
48,20,2,pupil,0.6067415730337079,0.34782608695652173
48,23,0,hr,0.5393258426966292,0.5652173913043478
48,23,1,hr,0.5617977528089888,0.5652173913043478
48,23,2,hr,0.449438202247191,0.34782608695652173
48,23,0,eda,0.6067415730337079,0.6521739130434783
48,23,1,eda,0.5056179775280899,0.43478260869565216
48,23,2,eda,0.5955056179775281,0.4782608695652174
48,23,0,pupil,0.5393258426966292,0.43478260869565216
48,23,1,pupil,0.550561797752809,0.4782608695652174
48,23,2,pupil,0.5168539325842697,0.43478260869565216
50,2,0,hr,0.550561797752809,0.30434782608695654
50,2,1,hr,0.5056179775280899,0.34782608695652173
50,2,2,hr,0.5168539325842697,0.4782608695652174
50,2,0,eda,0.5842696629213483,0.4782608695652174
50,2,1,eda,0.5617977528089888,0.5217391304347826
50,2,2,eda,0.5955056179775281,0.5217391304347826
50,2,0,pupil,0.550561797752809,0.2608695652173913
50,2,1,pupil,0.5393258426966292,0.5217391304347826
50,2,2,pupil,0.5168539325842697,0.5217391304347826
50,6,0,hr,0.5955056179775281,0.391304347826087
50,6,1,hr,0.5393258426966292,0.391304347826087
50,6,2,hr,0.48314606741573035,0.43478260869565216
50,6,0,eda,0.5955056179775281,0.4782608695652174
50,6,1,eda,0.550561797752809,0.5652173913043478
50,6,2,eda,0.5617977528089888,0.43478260869565216
50,6,0,pupil,0.5393258426966292,0.34782608695652173
50,6,1,pupil,0.5730337078651685,0.6956521739130435
50,6,2,pupil,0.550561797752809,0.5652173913043478
50,10,0,hr,0.5056179775280899,0.43478260869565216
50,10,1,hr,0.5056179775280899,0.34782608695652173
50,10,2,hr,0.5842696629213483,0.391304347826087
50,10,0,eda,0.43820224719101125,0.391304347826087
50,10,1,eda,0.6067415730337079,0.391304347826087
50,10,2,eda,0.5842696629213483,0.391304347826087
50,10,0,pupil,0.6179775280898876,0.6521739130434783
50,10,1,pupil,0.5056179775280899,0.43478260869565216
50,10,2,pupil,0.5955056179775281,0.43478260869565216
50,12,0,hr,0.5955056179775281,0.43478260869565216
50,12,1,hr,0.5056179775280899,0.4782608695652174
50,12,2,hr,0.5280898876404494,0.5217391304347826
50,12,0,eda,0.550561797752809,0.43478260869565216
50,12,1,eda,0.5393258426966292,0.5652173913043478
50,12,2,eda,0.5730337078651685,0.391304347826087
50,12,0,pupil,0.5730337078651685,0.6086956521739131
50,12,1,pupil,0.5168539325842697,0.6086956521739131
50,12,2,pupil,0.5842696629213483,0.6086956521739131
50,15,0,hr,0.5168539325842697,0.34782608695652173
50,15,1,hr,0.48314606741573035,0.5652173913043478
50,15,2,hr,0.4606741573033708,0.34782608695652173
50,15,0,eda,0.5842696629213483,0.391304347826087
50,15,1,eda,0.6067415730337079,0.4782608695652174
50,15,2,eda,0.4606741573033708,0.5652173913043478
50,15,0,pupil,0.6404494382022472,0.6521739130434783
50,15,1,pupil,0.5730337078651685,0.6086956521739131
50,15,2,pupil,0.6067415730337079,0.34782608695652173
50,20,0,hr,0.5617977528089888,0.34782608695652173
50,20,1,hr,0.550561797752809,0.4782608695652174
50,20,2,hr,0.4943820224719101,0.5217391304347826
50,20,0,eda,0.5056179775280899,0.6521739130434783
50,20,1,eda,0.5955056179775281,0.5652173913043478
50,20,2,eda,0.5955056179775281,0.5217391304347826
50,20,0,pupil,0.47191011235955055,0.4782608695652174
50,20,1,pupil,0.5617977528089888,0.6521739130434783
50,20,2,pupil,0.5842696629213483,0.391304347826087
50,23,0,hr,0.5617977528089888,0.5217391304347826
50,23,1,hr,0.43820224719101125,0.391304347826087
50,23,2,hr,0.5168539325842697,0.4782608695652174
50,23,0,eda,0.48314606741573035,0.43478260869565216
50,23,1,eda,0.550561797752809,0.43478260869565216
50,23,2,eda,0.5955056179775281,0.2608695652173913
50,23,0,pupil,0.5955056179775281,0.30434782608695654
50,23,1,pupil,0.5056179775280899,0.2608695652173913
50,23,2,pupil,0.4943820224719101,0.4782608695652174
51,2,0,hr,0.5056179775280899,0.5652173913043478
51,2,1,hr,0.5056179775280899,0.6956521739130435
51,2,2,hr,0.5955056179775281,0.5652173913043478
51,2,0,eda,0.4943820224719101,0.5217391304347826
51,2,1,eda,0.5056179775280899,0.5652173913043478
51,2,2,eda,0.5168539325842697,0.391304347826087
51,2,0,pupil,0.5393258426966292,0.34782608695652173
51,2,1,pupil,0.550561797752809,0.30434782608695654
51,2,2,pupil,0.550561797752809,0.6086956521739131
51,6,0,hr,0.5730337078651685,0.6521739130434783
51,6,1,hr,0.5056179775280899,0.6956521739130435
51,6,2,hr,0.550561797752809,0.4782608695652174
51,6,0,eda,0.48314606741573035,0.6086956521739131
51,6,1,eda,0.5168539325842697,0.6086956521739131
51,6,2,eda,0.5955056179775281,0.5217391304347826
51,6,0,pupil,0.6067415730337079,0.2608695652173913
51,6,1,pupil,0.5393258426966292,0.2608695652173913
51,6,2,pupil,0.5393258426966292,0.43478260869565216
51,10,0,hr,0.4943820224719101,0.5652173913043478
51,10,1,hr,0.4606741573033708,0.34782608695652173
51,10,2,hr,0.5617977528089888,0.43478260869565216
51,10,0,eda,0.5842696629213483,0.6086956521739131
51,10,1,eda,0.5842696629213483,0.43478260869565216
51,10,2,eda,0.5393258426966292,0.34782608695652173
51,10,0,pupil,0.5730337078651685,0.391304347826087
51,10,1,pupil,0.5280898876404494,0.43478260869565216
51,10,2,pupil,0.48314606741573035,0.34782608695652173
51,12,0,hr,0.47191011235955055,0.6521739130434783
51,12,1,hr,0.5393258426966292,0.4782608695652174
51,12,2,hr,0.5730337078651685,0.6086956521739131
51,12,0,eda,0.550561797752809,0.43478260869565216
51,12,1,eda,0.5280898876404494,0.5652173913043478
51,12,2,eda,0.5730337078651685,0.30434782608695654
51,12,0,pupil,0.5168539325842697,0.391304347826087
51,12,1,pupil,0.5842696629213483,0.391304347826087
51,12,2,pupil,0.550561797752809,0.5217391304347826
51,15,0,hr,0.5280898876404494,0.6956521739130435
51,15,1,hr,0.5056179775280899,0.391304347826087
51,15,2,hr,0.42696629213483145,0.5217391304347826
51,15,0,eda,0.5617977528089888,0.7391304347826086
51,15,1,eda,0.4606741573033708,0.5652173913043478
51,15,2,eda,0.5168539325842697,0.4782608695652174
51,15,0,pupil,0.5280898876404494,0.30434782608695654
51,15,1,pupil,0.4943820224719101,0.391304347826087
51,15,2,pupil,0.5730337078651685,0.34782608695652173
51,20,0,hr,0.48314606741573035,0.6086956521739131
51,20,1,hr,0.5280898876404494,0.5652173913043478
51,20,2,hr,0.5168539325842697,0.5217391304347826
51,20,0,eda,0.4606741573033708,0.5217391304347826
51,20,1,eda,0.5393258426966292,0.6521739130434783
51,20,2,eda,0.47191011235955055,0.391304347826087
51,20,0,pupil,0.6067415730337079,0.391304347826087
51,20,1,pupil,0.5730337078651685,0.43478260869565216
51,20,2,pupil,0.5056179775280899,0.43478260869565216
51,23,0,hr,0.5617977528089888,0.6956521739130435
51,23,1,hr,0.5393258426966292,0.5217391304347826
51,23,2,hr,0.5617977528089888,0.5217391304347826
51,23,0,eda,0.5056179775280899,0.5652173913043478
51,23,1,eda,0.550561797752809,0.6956521739130435
51,23,2,eda,0.4606741573033708,0.6521739130434783
51,23,0,pupil,0.5617977528089888,0.5652173913043478
51,23,1,pupil,0.550561797752809,0.5217391304347826
51,23,2,pupil,0.5280898876404494,0.5217391304347826
52,2,0,hr,0.48314606741573035,0.5652173913043478
52,2,1,hr,0.47191011235955055,0.391304347826087
52,2,2,hr,0.5056179775280899,0.5652173913043478
52,2,0,eda,0.5730337078651685,0.43478260869565216
52,2,1,eda,0.43820224719101125,0.34782608695652173
52,2,2,eda,0.5280898876404494,0.43478260869565216
52,2,0,pupil,0.5056179775280899,0.43478260869565216
52,2,1,pupil,0.5280898876404494,0.5217391304347826
52,2,2,pupil,0.47191011235955055,0.6086956521739131
52,6,0,hr,0.5280898876404494,0.6086956521739131
52,6,1,hr,0.5056179775280899,0.4782608695652174
52,6,2,hr,0.5056179775280899,0.5217391304347826
52,6,0,eda,0.4943820224719101,0.4782608695652174
52,6,1,eda,0.5730337078651685,0.6956521739130435
52,6,2,eda,0.550561797752809,0.4782608695652174
52,6,0,pupil,0.5730337078651685,0.4782608695652174
52,6,1,pupil,0.6067415730337079,0.5652173913043478
52,6,2,pupil,0.5280898876404494,0.6521739130434783
52,10,0,hr,0.5842696629213483,0.6521739130434783
52,10,1,hr,0.5280898876404494,0.6521739130434783
52,10,2,hr,0.5168539325842697,0.5652173913043478
52,10,0,eda,0.6404494382022472,0.4782608695652174
52,10,1,eda,0.4943820224719101,0.6086956521739131
52,10,2,eda,0.5730337078651685,0.5217391304347826
52,10,0,pupil,0.5056179775280899,0.6086956521739131
52,10,1,pupil,0.5617977528089888,0.4782608695652174
52,10,2,pupil,0.550561797752809,0.6521739130434783
52,12,0,hr,0.5617977528089888,0.6086956521739131
52,12,1,hr,0.5168539325842697,0.391304347826087
52,12,2,hr,0.5056179775280899,0.5217391304347826
52,12,0,eda,0.4943820224719101,0.6086956521739131
52,12,1,eda,0.550561797752809,0.30434782608695654
52,12,2,eda,0.5393258426966292,0.5217391304347826
52,12,0,pupil,0.5168539325842697,0.5652173913043478
52,12,1,pupil,0.5393258426966292,0.6086956521739131
52,12,2,pupil,0.5280898876404494,0.5217391304347826
52,15,0,hr,0.47191011235955055,0.43478260869565216
52,15,1,hr,0.4606741573033708,0.5652173913043478
52,15,2,hr,0.47191011235955055,0.34782608695652173
52,15,0,eda,0.5730337078651685,0.4782608695652174
52,15,1,eda,0.47191011235955055,0.43478260869565216
52,15,2,eda,0.5393258426966292,0.6956521739130435
52,15,0,pupil,0.5842696629213483,0.43478260869565216
52,15,1,pupil,0.5280898876404494,0.4782608695652174
52,15,2,pupil,0.5730337078651685,0.5217391304347826
52,20,0,hr,0.5393258426966292,0.6086956521739131
52,20,1,hr,0.5280898876404494,0.5217391304347826
52,20,2,hr,0.4606741573033708,0.5217391304347826
52,20,0,eda,0.47191011235955055,0.391304347826087
52,20,1,eda,0.42696629213483145,0.34782608695652173
52,20,2,eda,0.48314606741573035,0.5217391304347826
52,20,0,pupil,0.5393258426966292,0.5217391304347826
52,20,1,pupil,0.4606741573033708,0.6086956521739131
52,20,2,pupil,0.5168539325842697,0.7391304347826086
52,23,0,hr,0.5056179775280899,0.6956521739130435
52,23,1,hr,0.4943820224719101,0.5217391304347826
52,23,2,hr,0.4943820224719101,0.5217391304347826
52,23,0,eda,0.43820224719101125,0.43478260869565216
52,23,1,eda,0.4044943820224719,0.391304347826087
52,23,2,eda,0.39325842696629215,0.5652173913043478
52,23,0,pupil,0.5730337078651685,0.391304347826087
52,23,1,pupil,0.6179775280898876,0.391304347826087
52,23,2,pupil,0.5617977528089888,0.7391304347826086
53,2,0,hr,0.5955056179775281,0.43478260869565216
53,2,1,hr,0.550561797752809,0.6521739130434783
53,2,2,hr,0.5842696629213483,0.5217391304347826
53,2,0,eda,0.5955056179775281,0.391304347826087
53,2,1,eda,0.5168539325842697,0.43478260869565216
53,2,2,eda,0.5056179775280899,0.4782608695652174
53,2,0,pupil,0.550561797752809,0.5652173913043478
53,2,1,pupil,0.5280898876404494,0.5652173913043478
53,2,2,pupil,0.47191011235955055,0.43478260869565216
53,6,0,hr,0.5730337078651685,0.5217391304347826
53,6,1,hr,0.5393258426966292,0.5652173913043478
53,6,2,hr,0.6404494382022472,0.391304347826087
53,6,0,eda,0.5393258426966292,0.5652173913043478
53,6,1,eda,0.5168539325842697,0.5652173913043478
53,6,2,eda,0.550561797752809,0.4782608695652174
53,6,0,pupil,0.6067415730337079,0.21739130434782608
53,6,1,pupil,0.5393258426966292,0.5652173913043478
53,6,2,pupil,0.5393258426966292,0.391304347826087
53,10,0,hr,0.5842696629213483,0.5217391304347826
53,10,1,hr,0.550561797752809,0.6086956521739131
53,10,2,hr,0.6292134831460674,0.4782608695652174
53,10,0,eda,0.6179775280898876,0.4782608695652174
53,10,1,eda,0.5842696629213483,0.5652173913043478
53,10,2,eda,0.4943820224719101,0.6521739130434783
53,10,0,pupil,0.5955056179775281,0.4782608695652174
53,10,1,pupil,0.6404494382022472,0.7391304347826086
53,10,2,pupil,0.6404494382022472,0.6956521739130435
53,12,0,hr,0.5056179775280899,0.4782608695652174
53,12,1,hr,0.5168539325842697,0.4782608695652174
53,12,2,hr,0.4943820224719101,0.5217391304347826
53,12,0,eda,0.550561797752809,0.391304347826087
53,12,1,eda,0.5955056179775281,0.43478260869565216
53,12,2,eda,0.5617977528089888,0.4782608695652174
53,12,0,pupil,0.550561797752809,0.43478260869565216
53,12,1,pupil,0.550561797752809,0.5652173913043478
53,12,2,pupil,0.6629213483146067,0.7391304347826086
53,15,0,hr,0.5168539325842697,0.4782608695652174
53,15,1,hr,0.5056179775280899,0.4782608695652174
53,15,2,hr,0.4943820224719101,0.5217391304347826
53,15,0,eda,0.5393258426966292,0.4782608695652174
53,15,1,eda,0.5280898876404494,0.4782608695652174
53,15,2,eda,0.5056179775280899,0.6086956521739131
53,15,0,pupil,0.5617977528089888,0.4782608695652174
